unique_dest,avg_ttl,sum_pay,port_count,target
1,111,122,1,Bot
1,113,96,1,Benign
1,52,71,1,Benign
1,104,242,1,Benign
1,106,96,1,Benign
1,105,81,1,Benign
2,118,190,1,Bot
1,105,334,1,Benign
1,117,38,1,Bot
1,106,71,1,Benign
1,44,177,1,Benign
1,52,304,2,Benign
3,116,722,1,Bot
1,107,353,1,Benign
6,116,3150,1,Bot
5,116,5358,1,Bot
1,112,192,1,Benign
2,48,100,1,Bot
1,64,3703,1,Bot
4,119,3994,1,Bot
9,118,5206,1,Bot
4,114,1026,1,Bot
3,91,7714,14,Bot
1,109,38,1,Bot
1,37,0,1,Benign
3,108,5489,3,Benign
1,113,26,1,Benign
1,255,1752,1,Benign
1,1,48,1,Benign
2,59,3617,3,Benign
4,120,152,1,Bot
6,119,874,1,Bot
5,119,646,1,Bot
2,119,228,1,Bot
4,120,2720,1,Bot
1,120,380,1,Bot
6,120,1064,1,Bot
1,120,72,1,Bot
6,120,1558,1,Bot
3,119,1216,1,Bot
4,120,874,1,Bot
3,119,114,1,Bot
3,119,912,1,Bot
1,119,600,1,Bot
2,120,342,1,Bot
2,120,190,1,Bot
2,119,328,1,Bot
5,119,418,1,Bot
1,117,38,1,Bot
2,118,1774,1,Bot
2,118,342,1,Bot
2,117,3650,1,Bot
3,114,114,1,Bot
1,118,138,1,Bot
1,249,288,2,Bot
1,110,96,1,Benign
2,119,380,1,Bot
2,120,1028,1,Bot
2,120,418,1,Bot
4,120,1178,1,Bot
5,119,392,1,Bot
2,119,76,1,Bot
1,120,38,1,Bot
2,120,5144,1,Bot
4,119,266,1,Bot
4,119,532,1,Bot
3,119,5102,1,Bot
1,119,76,1,Bot
2,120,152,1,Bot
1,119,400,1,Bot
1,120,76,1,Bot
1,119,1432,1,Bot
3,120,722,1,Bot
5,120,1786,1,Bot
3,119,152,1,Bot
3,120,228,1,Bot
1,116,76,1,Bot
3,116,1194,1,Bot
1,116,38,1,Bot
6,116,2394,1,Bot
1,114,1102,1,Bot
7,118,684,1,Bot
1,118,1072,1,Bot
1,118,38,1,Bot
5,118,1100,1,Bot
6,118,912,1,Bot
2,118,76,1,Bot
2,118,494,1,Bot
2,118,304,1,Bot
1,118,1200,1,Bot
5,118,2810,1,Bot
2,118,1254,1,Bot
3,118,2622,1,Bot
1,118,222,1,Bot
5,118,3306,1,Bot
4,118,342,1,Bot
10,117,11792,1,Bot
5,118,380,1,Bot
8,117,4850,1,Bot
3,117,570,1,Bot
2,118,228,1,Bot
9,117,7350,1,Bot
2,118,5716,1,Bot
1,118,222,1,Bot
6,53,316,1,Bot
2,118,206,1,Bot
1,118,38,1,Bot
3,118,440,1,Bot
1,116,71,1,Benign
1,112,71,1,Benign
1,47,58,8,Benign
1,47,65,1,Benign
1,238,104,1,Benign
1,109,167,1,Benign
1,109,192,1,Benign
1,110,71,1,Benign
1,47,195,1,Benign
1,46,972,3,Benign
1,111,71,1,Benign
1,113,65,1,Benign
1,110,96,1,Benign
1,110,758,1,Benign
1,109,177,1,Benign
1,108,268,1,Benign
1,106,45,1,Benign
1,111,42,1,Benign
1,109,81,1,Benign
1,111,96,1,Benign
1,109,113,1,Benign
1,108,180,1,Benign
1,108,42,1,Benign
1,44,71,1,Benign
1,106,167,1,Benign
1,108,133,1,Benign
1,110,113,1,Benign
1,110,384,1,Benign
1,108,96,1,Benign
1,110,61,1,Benign
1,110,96,1,Benign
1,110,6973,1,Benign
1,111,177,1,Benign
1,42,96,1,Benign
1,112,96,1,Benign
1,111,192,1,Benign
1,108,19,1,Benign
1,111,96,1,Benign
1,109,96,1,Benign
1,107,81,1,Benign
1,108,71,1,Benign
1,108,96,1,Benign
1,102,71,1,Benign
1,106,96,1,Benign
1,106,152,1,Benign
1,42,65,1,Benign
1,102,45,1,Benign
1,47,65,1,Benign
1,111,96,1,Benign
1,111,96,1,Benign
1,110,96,1,Benign
1,102,96,1,Benign
1,111,65,1,Benign
1,111,288,1,Benign
1,106,62,1,Benign
1,110,71,1,Benign
1,48,96,1,Benign
1,106,71,1,Benign
1,111,278,1,Benign
1,110,321,1,Benign
1,106,71,1,Benign
1,107,96,1,Benign
1,108,81,1,Benign
1,107,71,1,Benign
1,108,334,1,Benign
1,105,96,1,Benign
1,113,238,1,Benign
1,108,113,1,Benign
1,108,71,1,Benign
1,107,167,1,Benign
1,109,177,1,Benign
1,112,177,1,Benign
1,111,96,1,Benign
1,112,162,1,Benign
1,112,71,1,Benign
1,112,96,1,Benign
1,109,192,1,Benign
1,106,71,1,Benign
1,44,96,1,Benign
1,110,96,1,Benign
1,109,406,1,Benign
1,109,192,1,Benign
1,115,326,1,Benign
1,108,231,1,Benign
1,64,77640,492,Bot
1,112,162,1,Benign
1,106,71,1,Benign
1,108,167,1,Benign
1,107,81,1,Benign
1,106,177,1,Benign
1,108,177,1,Benign
1,108,71,1,Benign
1,112,122,1,Benign
1,111,71,1,Benign
1,112,167,1,Benign
1,111,563,1,Benign
1,47,96,1,Benign
1,108,72,1,Benign
1,45,65,1,Benign
1,64,2734,1,Bot
1,42,192,1,Benign
1,108,22247,1,Benign
2,52,97269,8,Benign
2,52,10982,2,Benign
1,106,71,1,Benign
1,42,71,1,Benign
1,111,71,1,Benign
1,111,320,1,Benign
1,111,186,1,Benign
1,111,90,1,Benign
1,106,96,1,Benign
1,108,96,1,Benign
1,106,96,1,Benign
1,113,203,1,Benign
1,114,71,1,Benign
1,107,71,1,Benign
1,111,96,1,Benign
1,47,147,1,Benign
1,109,192,1,Benign
1,109,71,1,Benign
1,110,96,1,Benign
1,109,96,1,Benign
1,107,167,1,Benign
1,46,3708801,2,Benign
2,47,432,3,Benign
2,46,2218240,3,Benign
2,47,292,2,Benign
1,46,280,1,Benign
2,47,596,4,Benign
1,107,139,1,Benign
1,106,175,1,Benign
1,109,72,1,Benign
1,109,162,1,Benign
1,108,81,1,Benign
1,109,177,1,Benign
1,110,672,1,Benign
1,111,525,1,Benign
1,43,1757,1,Benign
1,109,3400,1,Benign
1,109,96,1,Benign
1,108,177,1,Benign
1,106,71,1,Benign
1,236,36,1,Benign
1,108,177,1,Benign
1,109,576,1,Benign
1,105,65,1,Benign
1,107,167,1,Benign
1,107,142,1,Benign
1,116,96,1,Benign
1,115,71,1,Benign
1,114,96,1,Benign
1,116,96,1,Benign
1,115,96,1,Benign
1,51,96,1,Benign
1,114,62,1,Benign
1,114,65,1,Benign
1,115,96,1,Benign
1,49,177,1,Benign
1,114,96,1,Benign
1,242,36,1,Benign
1,49,48,1,Benign
1,112,71,1,Benign
1,44,0,10,Benign
1,108,71,1,Benign
1,28,299,1,Benign
1,113,71,1,Benign
1,108,172,1,Benign
1,113,65,1,Benign
1,109,96,1,Benign
1,109,71,1,Benign
1,109,96,1,Benign
1,109,162,1,Benign
1,109,167,1,Benign
1,109,96,1,Benign
1,113,61,1,Benign
1,113,42,1,Benign
1,45,431,1,Benign
1,108,71,1,Benign
1,108,96,1,Benign
1,109,96,1,Benign
1,109,249,1,Benign
1,45,334,1,Benign
1,109,72,1,Benign
1,109,71,1,Benign
1,109,71,1,Benign
1,108,96,1,Benign
1,44,529,2,Benign
1,113,96,1,Benign
1,108,71,1,Benign
1,108,65,1,Benign
1,108,96,1,Benign
1,109,96,1,Benign
1,109,96,1,Benign
1,46,56,1,Benign
1,109,192,1,Benign
1,109,71,1,Benign
1,109,238,1,Benign
1,109,81,1,Benign
1,111,192,1,Benign
1,111,258,1,Benign
1,111,582,1,Benign
1,111,96,1,Benign
1,111,142,1,Benign
1,110,251,1,Benign
1,110,0,1,Benign
1,109,545,1,Benign
1,46,113,1,Benign
1,109,1179,1,Benign
1,109,142,1,Benign
1,46,104,1,Benign
1,109,61,1,Benign
1,45,96,1,Benign
1,109,71,1,Benign
1,109,157,2,Benign
1,109,71,1,Benign
1,109,172,1,Benign
1,109,65,1,Benign
1,109,96,1,Benign
1,108,65,1,Benign
1,46,104,1,Benign
1,108,81,1,Benign
1,109,354,1,Benign
1,108,81,1,Benign
1,108,157,1,Benign
1,108,305,1,Benign
1,45,192,1,Benign
1,109,61,1,Benign
1,109,195,1,Benign
1,111,96,1,Benign
1,111,245,1,Benign
1,46,168,1,Benign
1,110,96,1,Benign
1,110,65,1,Benign
1,49,216,1,Benign
1,109,42,1,Benign
1,108,61,1,Benign
1,109,218,1,Benign
1,109,754,1,Benign
1,108,96,1,Benign
1,108,61,1,Benign
1,110,96,1,Benign
1,108,239,1,Benign
1,109,192,1,Benign
1,115,71,1,Benign
1,114,65,1,Benign
1,113,113,1,Benign
1,111,450,1,Benign
1,114,96,1,Benign
1,113,81,1,Benign
1,112,71,1,Benign
2,112,39,2,Benign
1,113,71,1,Benign
1,115,84,1,Benign
1,114,96,1,Benign
1,114,96,1,Benign
1,114,113,1,Benign
1,114,96,1,Benign
1,49,68,1,Benign
1,113,81,1,Benign
1,111,167,1,Benign
1,113,71,1,Benign
1,113,96,1,Benign
1,114,124,1,Benign
1,114,71,1,Benign
1,113,96,1,Benign
1,111,96,1,Benign
1,49,192,1,Benign
1,64,16911,1,Bot
1,113,96,1,Benign
1,112,167,1,Benign
1,114,244,1,Benign
1,112,5156,1,Benign
1,112,65,1,Benign
1,113,126,1,Benign
1,112,243,1,Benign
1,113,71,1,Benign
1,114,81,1,Benign
1,113,192,1,Benign
1,116,129633,1,Benign
1,114,142,1,Benign
1,115,96,1,Benign
1,113,177,1,Benign
1,114,262,1,Benign
1,51,61,1,Benign
1,115,96,1,Benign
1,115,96,1,Benign
1,115,384,1,Benign
1,51,65,1,Benign
1,114,192,1,Benign
1,114,71,1,Benign
1,116,81,1,Benign
1,115,96,1,Benign
1,115,96,1,Benign
1,115,288,1,Benign
1,116,162,1,Benign
1,114,1102,1,Benign
1,116,88,1,Benign
1,110,71,1,Benign
1,112,71,1,Benign
1,109,96,1,Benign
1,47,96,1,Benign
1,111,96,1,Benign
1,243,35585,2,Benign
1,110,96,1,Benign
1,50,336,1,Benign
1,50,0,6,Benign
1,107,192,1,Benign
1,107,71,1,Benign
1,107,96,1,Benign
1,108,81,1,Benign
1,109,279,1,Benign
1,109,133,1,Benign
1,108,142,1,Benign
1,107,71,1,Benign
1,64,771422,676,Bot
1,110,256,1,Benign
1,116,367,1,Benign
1,115,96,1,Benign
1,116,81,1,Benign
1,116,65,1,Benign
1,116,209,1,Benign
1,116,113,1,Benign
1,114,71,1,Benign
1,116,133,1,Benign
1,39,161,1,Benign
1,51,96,1,Benign
1,116,96,1,Benign
1,116,71,1,Benign
1,52,96,1,Benign
1,116,72,1,Benign
1,116,192,1,Benign
1,116,65,1,Benign
1,116,65,1,Benign
1,116,263,1,Benign
1,115,96,1,Benign
1,116,84,1,Benign
1,114,96,1,Benign
1,50,81,1,Benign
1,49,124,1,Benign
1,115,96,1,Benign
1,113,96,1,Benign
1,115,71,1,Benign
1,68,331,3,Benign
1,112,65,1,Benign
1,47,71,1,Benign
1,114,65,1,Benign
1,113,96,1,Benign
1,107,26,1,Benign
1,112,192,1,Benign
1,113,26,1,Benign
1,112,71,1,Benign
1,108,72,1,Benign
1,107,96,1,Benign
1,108,96,1,Benign
1,45,65,1,Benign
1,109,61,1,Benign
1,108,192,1,Benign
1,109,65,1,Benign
1,108,96,1,Benign
1,112,231,1,Benign
1,109,81,1,Benign
1,106,72,1,Benign
1,114,4200,1,Benign
1,116,96,1,Benign
1,115,177,1,Benign
1,114,65,1,Benign
1,115,96,1,Benign
1,116,96,1,Benign
1,115,42,1,Benign
1,116,71,1,Benign
1,51,65,1,Benign
1,111,61,1,Benign
1,114,61,1,Benign
1,112,61,1,Benign
1,113,72,1,Benign
1,112,96,1,Benign
1,110,86,1,Benign
1,113,87,1,Benign
1,110,81,1,Benign
1,112,762,1,Benign
1,47,65,1,Benign
1,112,65,1,Benign
1,111,96,1,Benign
1,48,192,1,Benign
1,113,81,1,Benign
1,48,116,1,Benign
1,49,101,1,Benign
1,111,71,1,Benign
1,108,81,1,Benign
1,108,177,1,Benign
1,112,71,1,Benign
1,109,61,1,Benign
1,45,167,1,Benign
1,108,354,1,Benign
1,108,96,1,Benign
1,108,65,1,Benign
1,108,238,1,Benign
1,111,61,1,Benign
1,115,72,1,Benign
1,113,96,1,Benign
1,109,71,1,Benign
1,109,545,1,Benign
1,108,232,1,Benign
1,111,141,1,Benign
1,106,71,1,Benign
1,115,71,1,Benign
1,114,96,1,Benign
1,114,281,1,Benign
1,106,96,1,Benign
1,108,415,1,Benign
1,109,61,1,Benign
1,110,107,1,Benign
1,110,65,1,Benign
1,109,325,1,Benign
1,115,71,1,Benign
1,115,167,1,Benign
1,54,585,1,Benign
1,118,155,1,Benign
1,118,167,1,Benign
1,118,244,1,Benign
1,117,96,1,Benign
1,241,36,1,Benign
1,113,668,1,Benign
1,49,1311,1,Benign
1,114,96,1,Benign
1,117,214,1,Benign
1,52,140,1,Benign
1,113,96,1,Benign
1,111,81,1,Benign
1,110,209,1,Benign
1,110,96,1,Benign
1,114,172,1,Benign
1,111,42,1,Benign
1,113,84,1,Benign
1,113,96,1,Benign
1,111,96,1,Benign
1,113,96,1,Benign
1,111,42,1,Benign
1,47,96,1,Benign
1,111,71,1,Benign
1,113,149,1,Benign
1,49,435,1,Benign
1,111,96,1,Benign
1,47,96,1,Benign
1,240,36,1,Benign
1,51,96,1,Benign
1,48,243,1,Benign
1,50,288,1,Benign
1,113,177,1,Benign
1,112,530,1,Benign
1,113,177,1,Benign
1,112,71,1,Benign
1,108,86,1,Benign
1,47,71,1,Benign
1,105,78,1,Benign
1,104,96,1,Benign
1,114,96,1,Benign
1,113,96,1,Benign
1,113,96,1,Benign
1,113,96,1,Benign
1,106,100,1,Benign
1,113,96,1,Benign
1,114,96,1,Benign
1,113,96,1,Benign
1,113,26,1,Benign
1,113,96,1,Benign
1,50,603522,1,Benign
1,114,192,1,Benign
1,50,71,1,Benign
1,114,130,1,Benign
1,113,768,1,Benign
1,113,96,1,Benign
1,113,96,1,Benign
1,113,38,1,Benign
1,113,96,1,Benign
1,113,38,1,Benign
1,113,288,1,Benign
1,106,288,1,Benign
1,113,96,1,Benign
1,110,290,1,Benign
1,45,432,1,Benign
1,109,630,1,Benign
1,64,2689,1,Bot
1,113,333,1,Benign
1,47,96,1,Benign
1,109,96,1,Benign
1,110,86,1,Benign
1,110,86,1,Benign
1,111,96,1,Benign
1,108,96,1,Benign
1,109,86,1,Benign
1,106,333,1,Benign
1,107,65,1,Benign
1,107,96,1,Benign
1,107,96,1,Benign
1,110,71,1,Benign
1,46,71,1,Benign
1,45,96,1,Benign
1,43,3948,1,Benign
1,48,96,1,Benign
1,108,96,1,Benign
1,107,96,1,Benign
1,64,683,1,Bot
1,107,124,1,Benign
1,110,212,1,Benign
1,112,266,1,Benign
1,109,95,1,Benign
1,105,96,1,Benign
1,107,96,1,Benign
1,110,65,1,Benign
1,109,96,1,Benign
1,109,192,1,Benign
1,111,96,1,Benign
1,111,192,1,Benign
1,111,96,1,Benign
1,46,367,5,Benign
1,110,96,1,Benign
1,110,96,1,Benign
1,110,96,1,Benign
1,110,96,1,Benign
1,110,96,1,Benign
1,109,171,1,Benign
1,109,96,1,Benign
1,106,208,1,Benign
1,44,152,1,Benign
1,44,212,1,Benign
1,107,168,1,Benign
1,107,96,1,Benign
1,110,96,1,Benign
1,107,168,1,Benign
1,114,96,1,Benign
1,111,96,1,Benign
1,108,130,1,Benign
1,106,701,1,Benign
1,105,96,1,Benign
1,112,96,1,Benign
1,44,152,1,Benign
1,42,65,1,Benign
1,108,62,1,Benign
1,108,96,1,Benign
1,111,96,1,Benign
1,105,96,1,Benign
1,105,96,1,Benign
1,105,65,1,Benign
1,106,65,1,Benign
1,106,121,1,Benign
1,105,288,1,Benign
1,112,96,1,Benign
1,107,96,1,Benign
1,107,96,1,Benign
1,108,96,1,Benign
1,108,96,1,Benign
1,104,142,1,Benign
1,107,153,1,Benign
1,107,96,1,Benign
1,109,43,1,Benign
1,43,327,1,Benign
1,107,36,1,Benign
1,108,96,1,Benign
1,104,26,1,Benign
1,101,180,1,Benign
1,45,0,2,Benign
1,105,65,1,Benign
1,108,192,1,Benign
1,108,96,1,Benign
1,107,96,1,Benign
1,43,96,1,Benign
1,114,96,1,Benign
1,106,96,1,Benign
1,52,301,4,Benign
1,111,96,1,Benign
1,105,96,1,Benign
1,41,288,1,Benign
1,105,384,1,Benign
1,106,96,1,Benign
1,105,96,1,Benign
1,107,96,1,Benign
1,107,96,1,Benign
1,105,51,1,Benign
1,113,96,1,Benign
1,42,130,1,Benign
1,106,96,1,Benign
1,49,126,1,Benign
1,236,252,6,Benign
1,107,17,1,Benign
2,42,432,2,Benign
1,105,96,1,Benign
1,104,288,1,Benign
2,50,636,2,Benign
1,114,36,1,Benign
1,236,96,1,Benign
1,236,192,1,Benign
1,236,96,1,Benign
1,107,96,1,Benign
1,108,96,1,Benign
1,107,96,1,Benign
1,106,145,1,Benign
1,107,121,1,Benign
1,106,96,1,Benign
1,114,71,1,Benign
1,107,96,1,Benign
1,107,96,1,Benign
1,109,96,1,Benign
1,109,212,1,Benign
1,109,954,2,Benign
1,107,96,1,Benign
1,99,26,1,Benign
1,108,96,1,Benign
1,110,96,1,Benign
1,41,96,1,Benign
1,104,65,1,Benign
1,113,96,1,Benign
1,51,132,1,Benign
1,111,159610,1,Benign
1,47,96,1,Benign
1,108,96,1,Benign
1,106,96,1,Benign
1,112,96,1,Benign
1,45,81,1,Benign
1,46,65,1,Benign
1,43,71,1,Benign
1,107,147,1,Benign
1,110,26,1,Benign
1,101,96,1,Benign
1,101,288,1,Benign
1,112,913,2,Benign
1,64,580,1,Bot
1,102,96,1,Benign
1,104,424,1,Benign
1,102,96,1,Benign
1,108,96,1,Benign
1,45,112,2,Benign
1,108,96,1,Benign
1,108,96,1,Benign
1,108,96,1,Benign
1,109,96,1,Benign
1,108,96,1,Benign
1,108,96,1,Benign
1,107,96,1,Benign
1,108,147,1,Benign
1,109,65,1,Benign
1,54,7968,1,Bot
1,109,172,1,Benign
1,110,172,1,Benign
1,106,96,1,Benign
1,107,172,1,Benign
1,108,96,1,Benign
1,44,43,1,Benign
1,43,107,1,Benign
1,110,72,1,Benign
1,107,38,1,Benign
1,108,62,1,Benign
1,238,1299,1,Benign
1,44,288,1,Benign
1,108,480,1,Benign
1,46,96,1,Benign
1,44,96,1,Benign
1,111,4104,1,Benign
1,105,177,1,Benign
1,105,45,1,Benign
1,104,71,1,Benign
1,44,96,1,Benign
1,109,258,1,Benign
1,107,96,1,Benign
1,106,172,1,Benign
1,44,43,1,Benign
1,107,192,1,Benign
1,109,384,1,Benign
1,108,96,1,Benign
1,109,96,1,Benign
1,109,147,1,Benign
1,109,147,1,Benign
1,109,124,1,Benign
1,45,96,1,Benign
1,44,95,1,Benign
1,109,44,1,Benign
1,109,107,1,Benign
1,106,96,1,Benign
1,104,9600,1,Benign
1,103,62,1,Benign
1,102,96,1,Benign
1,101,96,1,Benign
1,38,26,1,Benign
1,102,96,1,Benign
1,101,480,1,Benign
1,103,96,1,Benign
1,103,96,1,Benign
1,102,96,1,Benign
1,107,96,1,Benign
1,107,96,1,Benign
1,107,192,1,Benign
1,105,96,1,Benign
1,105,192,1,Benign
1,106,172,1,Benign
1,107,71,1,Benign
1,107,113,1,Benign
1,43,768,1,Benign
1,108,136,1,Benign
1,43,84,1,Benign
1,108,96,1,Benign
1,108,71,1,Benign
1,46,36,1,Benign
1,105,71,1,Benign
1,105,96,1,Benign
1,104,65,1,Benign
1,109,26,1,Benign
1,108,96,1,Benign
1,105,96,1,Benign
1,110,192,1,Benign
1,106,192,1,Benign
1,106,26,1,Benign
1,106,96,1,Benign
1,106,130,1,Benign
1,105,190,1,Benign
1,107,26,1,Benign
1,108,86,1,Benign
1,108,65,1,Benign
1,108,96,1,Benign
1,109,96,1,Benign
1,108,96,1,Benign
1,64,2409,1,Bot
1,106,86,1,Benign
1,107,86,1,Benign
1,107,96,1,Benign
1,107,96,1,Benign
1,109,172,1,Benign
1,106,96,1,Benign
1,105,86,1,Benign
1,106,86,1,Benign
1,108,147,1,Benign
1,108,288,1,Benign
1,106,177,1,Benign
1,107,86,1,Benign
1,108,61,1,Benign
1,112,666,1,Benign
1,113,222,1,Benign
1,49,333,1,Benign
1,48,333,1,Benign
1,113,333,1,Benign
1,47,13523,1,Benign
1,109,480,1,Benign
1,103,192,1,Benign
1,38,142,1,Benign
1,102,4974,1,Benign
1,107,96,1,Benign
1,107,172,1,Benign
1,101,352,1,Benign
1,101,354,1,Benign
1,110,192,1,Benign
1,105,96,1,Benign
1,42,96,1,Benign
1,107,65,1,Benign
1,46,430,1,Benign
1,44,104,1,Benign
1,100,96,1,Benign
1,106,96,1,Benign
1,110,96,1,Benign
1,46,96,1,Benign
1,102,96,1,Benign
1,102,192,1,Benign
1,102,192,1,Benign
1,102,96,1,Benign
1,101,96,1,Benign
1,103,96,1,Benign
1,103,96,1,Benign
1,37,96,1,Benign
1,64,1237,1,Bot
1,101,192,1,Benign
1,101,288,1,Benign
1,101,96,1,Benign
1,101,26,1,Benign
1,100,192,1,Benign
1,108,96,1,Benign
1,115,96,1,Benign
1,47,62,1,Benign
1,50,222,1,Benign
1,108,192,1,Benign
1,107,26,1,Benign
1,239,1508189,1,Benign
1,47,38,1,Benign
1,107,65,1,Benign
1,45,192,1,Benign
1,44,96,1,Benign
1,46,192,1,Benign
1,44,288,1,Benign
1,46,35,1,Benign
1,44,63,1,Benign
1,239,11646,1,Benign
1,106,96,1,Benign
1,107,192,1,Benign
1,107,96,1,Benign
1,105,864,1,Benign
1,106,96,1,Benign
1,108,99,1,Benign
1,107,96,1,Benign
1,44,96,1,Benign
1,108,96,1,Benign
1,108,96,1,Benign
1,239,3847,1,Benign
1,107,96,1,Benign
1,109,145,1,Benign
1,46,192,1,Benign
1,46,96,1,Benign
1,47,96,1,Benign
1,46,12866,2,Benign
1,104,122,1,Benign
1,104,881,1,Benign
1,104,86,1,Benign
1,104,86,1,Benign
1,107,378,1,Benign
1,107,96,1,Benign
1,108,96,1,Benign
1,108,96,1,Benign
1,107,192,1,Benign
1,42,96,1,Benign
1,106,96,1,Benign
1,106,96,1,Benign
1,106,96,1,Benign
1,106,96,1,Benign
1,108,288,1,Benign
1,108,96,1,Benign
1,43,101,1,Benign
1,111,71,1,Benign
1,109,177,1,Benign
1,115,61,1,Benign
1,239,108,3,Benign
1,115,96,1,Benign
1,49,96,1,Benign
1,113,177,1,Benign
1,113,113,1,Benign
1,112,51,1,Benign
1,111,96,1,Benign
1,111,96,1,Benign
1,111,192,1,Benign
1,111,126,1,Benign
1,111,96,1,Benign
1,111,96,1,Benign
1,113,192,1,Benign
1,113,71,1,Benign
1,113,71,1,Benign
1,113,96,1,Benign
1,112,65,1,Benign
1,111,549,1,Benign
1,110,435,1,Benign
1,112,430,1,Benign
1,110,96,1,Benign
1,46,786,1,Benign
1,110,96,1,Benign
1,111,96,1,Benign
1,111,61,1,Benign
1,42,65,1,Benign
1,110,167,1,Benign
1,108,167,1,Benign
1,45,36,1,Benign
1,111,130,1,Benign
1,111,96,1,Benign
1,107,177,1,Benign
1,113,258,1,Benign
1,112,96,1,Benign
1,113,96,1,Benign
1,112,177,1,Benign
1,118,71,1,Benign
1,117,177,1,Benign
1,113,96,1,Benign
1,115,96,1,Benign
1,47,71,1,Benign
1,109,65,1,Benign
1,47,65,1,Benign
1,47,104,1,Benign
1,105,71,1,Benign
1,103,273,1,Benign
1,109,214,1,Benign
1,109,71,1,Benign
1,109,96,1,Benign
1,107,71,1,Benign
1,44,96,1,Benign
1,107,113,1,Benign
1,109,96,1,Benign
1,103,4607,1,Benign
1,101,167,1,Benign
1,105,71,1,Benign
1,108,96,1,Benign
1,109,42,1,Benign
1,107,167,1,Benign
1,105,96,1,Benign
1,103,96,1,Benign
1,43,96,1,Benign
1,106,71,1,Benign
1,108,71,1,Benign
1,108,71,1,Benign
1,112,26,1,Benign
1,108,96,1,Benign
1,102,42,1,Benign
1,111,71,1,Benign
1,110,288,1,Benign
1,110,96,1,Benign
1,110,61,1,Benign
1,110,65,1,Benign
1,113,96,1,Benign
1,114,142,1,Benign
1,113,96,1,Benign
1,113,326,1,Benign
1,109,192,1,Benign
1,113,96,1,Benign
1,114,177,1,Benign
1,111,71,1,Benign
1,115,96,1,Benign
1,112,96,1,Benign
1,116,96,1,Benign
1,119,71,1,Benign
1,110,65,1,Benign
1,109,167,1,Benign
1,112,928,1,Benign
1,112,65,1,Benign
1,50,392,1,Benign
1,107,71,1,Benign
1,112,42,1,Benign
1,113,61,1,Benign
1,113,162,1,Benign
1,112,167,1,Benign
1,45,572,5,Benign
1,55,2932,1,Benign
1,106,81,1,Benign
1,42,96,1,Benign
1,109,167,1,Benign
1,116,26,1,Benign
1,116,81,1,Benign
1,116,96,1,Benign
1,116,71,1,Benign
1,116,96,1,Benign
1,53,112,2,Benign
1,42,216,1,Benign
1,106,96,1,Benign
1,112,51,1,Benign
1,113,50,1,Benign
1,111,260,1,Benign
1,45,65,1,Benign
1,111,0,1,Benign
1,112,124,1,Benign
1,44,432,1,Benign
1,106,396,1,Benign
1,108,65,1,Benign
1,108,96,1,Benign
1,108,139,1,Benign
1,112,96,1,Benign
1,107,75,1,Benign
1,50,80,1,Benign
1,112,95,1,Benign
1,112,288,1,Benign
1,107,96,1,Benign
1,112,168,1,Benign
1,113,96,1,Benign
1,114,147,1,Benign
1,105,466,1,Benign
1,41,86,1,Benign
1,105,4584,1,Benign
1,44,364,4,Benign
1,106,65,1,Benign
1,43,104,1,Benign
1,43,101,1,Benign
1,106,96,1,Benign
1,110,22,1,Benign
1,44,113,1,Benign
2,44,426,2,Benign
1,43,147,1,Benign
1,109,96,1,Benign
1,44,167,1,Benign
1,45,65,1,Benign
1,44,1215,1,Benign
1,108,131,1,Benign
1,108,43,1,Benign
1,108,96,1,Benign
1,106,61,1,Benign
1,106,132,1,Benign
1,104,96,1,Benign
1,106,38,1,Benign
1,108,51,1,Benign
1,105,71,1,Benign
1,42,94,1,Benign
1,50,65,1,Benign
1,107,96,1,Benign
1,42,84,1,Benign
1,108,206,1,Benign
1,107,96,1,Benign
1,111,94,1,Benign
1,112,96,1,Benign
1,113,263,1,Benign
1,42,44,1,Benign
1,42,36,1,Benign
1,110,304,1,Benign
1,115,243,1,Benign
1,115,96,1,Benign
1,113,98,1,Benign
1,113,26,1,Benign
1,113,259,2,Benign
1,114,96,1,Benign
1,50,36,1,Benign
1,113,96,1,Benign
1,110,96,1,Benign
1,114,43,1,Benign
1,114,96,1,Benign
1,48,177,1,Benign
1,114,132,1,Benign
1,114,96,1,Benign
1,106,72,1,Benign
1,107,36,1,Benign
1,113,96,1,Benign
1,106,147,1,Benign
1,107,182,1,Benign
1,107,42,1,Benign
1,107,78,1,Benign
1,41,279,1,Benign
1,113,1281,1,Benign
1,106,237,1,Benign
1,112,94,1,Benign
1,113,43,1,Benign
1,110,296,1,Benign
1,48,86,1,Benign
1,108,640,2,Benign
1,108,36,1,Benign
1,108,96,1,Benign
1,107,96,1,Benign
1,107,43,1,Benign
1,108,52,1,Benign
1,106,62,1,Benign
1,47,169,2,Benign
1,107,177,1,Benign
1,107,168,1,Benign
1,98,619,2,Benign
1,107,43,1,Benign
1,106,96,1,Benign
1,43,209,1,Benign
1,108,96,1,Benign
1,44,132,2,Benign
1,109,463,1,Benign
1,103,192,1,Benign
1,107,36,1,Benign
1,107,96,1,Benign
1,108,80,1,Benign
1,113,192,1,Benign
1,107,36,1,Benign
1,106,36,1,Benign
1,103,147,1,Benign
1,107,36,1,Benign
1,105,147,1,Benign
1,106,111,1,Benign
1,10,51,1,Benign
1,106,96,1,Benign
1,43,172,1,Benign
1,106,288,1,Benign
